datum,era5_max,rh_gem,bewolking_gem,wind_max,instraling_som,neerslag_som,station_max
2000-12-20,25.3,79,55,15.2,24.11,1.0,
2000-12-21,27.2,77,59,8.4,25.25,0.9,
2000-12-22,28.2,77,42,23.9,26.83,1.4,
2000-12-23,27.5,85,69,13.1,21.24,3.5,
2000-12-24,29.8,85,81,13.6,24.28,10.7,
2000-12-25,27.9,85,97,17.3,19.63,11.9,
2000-12-26,28.0,85,92,15.0,20.88,12.6,
2000-12-27,28.4,80,90,19.7,23.43,2.5,
2000-12-28,27.9,79,93,20.9,23.02,1.7,
2000-12-29,28.2,84,89,20.1,21.25,11.6,
2000-12-30,28.0,85,95,21.6,20.55,13.9,
2000-12-31,24.1,92,98,20.5,12.08,7.9,
2001-01-01,24.2,84,69,19.5,18.44,0.2,
2001-01-02,25.0,84,54,17.7,20.2,0.6,
2001-01-03,24.9,86,63,18.6,18.92,1.9,
2001-01-04,26.5,85,75,11.7,21.31,4.2,
2001-01-05,28.5,81,49,9.7,25.56,2.8,
2001-01-06,28.8,79,90,16.0,24.3,0.5,
2001-01-07,30.2,68,63,14.8,26.98,0.0,
2001-01-08,30.4,63,18,15.3,28.23,0.9,
2001-01-09,29.3,76,30,13.4,26.81,8.1,
2001-01-10,27.9,80,34,19.9,26.58,5.2,
2001-01-11,28.2,72,39,23.8,28.22,2.6,
2001-01-12,24.8,85,98,14.6,16.69,4.0,
2001-01-13,26.8,86,99,16.0,20.1,2.5,
2001-01-14,27.3,84,87,11.7,22.29,5.2,
2001-01-15,27.6,81,44,11.5,23.85,7.0,
2001-01-16,28.2,76,34,12.5,25.7,0.0,
2001-01-17,28.1,79,27,11.4,24.73,1.1,
2001-01-18,29.3,77,61,9.4,26.19,0.2,
2001-01-19,29.1,80,49,11.7,25.0,1.9,
2001-01-20,28.4,78,83,18.9,28.75,0.5,
2001-01-21,27.4,81,89,19.2,25.14,2.1,
2001-01-22,27.2,80,56,17.1,26.81,0.1,
2001-01-23,27.5,86,98,11.6,20.64,15.4,
2001-01-24,26.3,88,100,9.5,14.66,6.8,
2001-01-25,25.9,89,99,11.0,13.54,7.3,
2001-01-26,27.2,85,80,21.6,23.86,2.0,
2001-01-27,27.7,84,81,15.9,21.06,9.7,
2001-01-28,28.8,81,76,18.9,26.01,2.3,
2001-01-29,28.8,83,91,16.1,24.19,13.3,
2001-01-30,27.8,87,98,10.5,17.06,13.7,
2001-01-31,28.5,87,98,11.0,19.5,15.2,
2001-02-01,27.7,84,86,18.2,19.94,3.3,
2001-02-02,28.3,84,97,22.7,20.67,5.2,
2001-02-03,29.0,80,87,16.4,25.43,3.8,
2001-02-04,29.3,83,97,10.2,16.96,6.3,
2001-02-05,29.0,84,99,10.2,17.41,11.6,
2001-02-06,28.5,85,87,26.9,19.9,9.4,
2001-02-07,26.8,87,89,12.0,15.08,2.9,
2001-02-08,28.4,85,64,20.1,22.81,1.5,
2001-02-09,25.1,90,97,15.6,10.36,15.9,
2001-02-10,26.0,87,90,24.6,13.49,14.3,
2001-02-11,28.5,74,59,17.8,22.99,0.0,
2001-02-12,29.3,76,70,20.0,24.71,2.3,
2001-02-13,26.0,84,98,14.9,11.14,2.7,
2001-02-14,26.5,83,93,22.0,22.17,1.5,
2001-02-15,27.0,81,93,28.8,20.67,5.9,
2001-02-16,28.1,82,72,17.6,23.42,4.6,
2001-02-17,27.5,87,96,9.5,16.19,12.1,
2001-02-18,29.7,79,81,10.3,23.85,2.4,
2001-02-19,29.4,79,92,9.0,22.57,0.1,
2001-02-20,28.3,87,99,12.1,19.2,3.2,
2001-02-21,28.3,82,92,15.0,24.81,0.3,
2001-02-22,27.8,84,85,7.7,19.57,3.2,
2001-02-23,28.9,84,51,11.5,23.55,4.5,
2001-02-24,28.7,85,56,13.9,23.86,5.6,
2001-02-25,27.2,85,58,10.9,21.27,2.0,
2001-02-26,28.3,82,53,16.3,23.5,0.0,
2001-02-27,26.1,82,62,18.7,21.48,0.2,
2001-02-28,25.4,86,53,15.5,21.44,0.0,
2001-03-01,26.0,82,61,14.6,22.63,0.9,
2001-03-02,26.9,79,14,15.0,22.88,0.2,
2001-03-03,27.1,82,33,12.5,23.85,2.0,
2001-03-04,27.4,81,53,13.0,23.28,0.3,
2001-03-05,27.7,81,49,11.0,20.56,2.6,
2001-03-06,27.8,80,31,18.0,22.6,8.9,
2001-03-07,27.3,82,95,25.5,19.07,15.2,
2001-03-08,23.6,92,100,15.6,6.73,17.5,
2001-03-09,25.4,84,97,19.4,12.89,8.2,
2001-03-10,24.7,88,86,22.2,14.32,21.8,
2001-03-11,25.6,88,83,15.9,18.03,3.4,
2001-03-12,26.0,84,74,12.5,19.21,1.0,
2001-03-13,28.1,82,54,15.1,22.18,0.3,
2001-03-14,28.4,82,48,12.3,20.74,0.0,
2001-03-15,27.9,83,64,10.5,19.72,1.7,
2001-03-16,28.4,82,80,12.1,18.41,0.1,
2001-03-17,27.8,88,99,10.1,15.94,4.8,
2001-03-18,27.4,85,96,14.1,18.15,12.8,
2001-03-19,27.0,85,75,20.1,17.27,4.8,
2001-03-20,27.8,89,68,12.8,17.94,8.0,
2001-03-21,27.9,89,52,11.5,19.39,6.3,
2001-03-22,29.4,77,52,11.9,21.28,0.0,
2001-03-23,29.3,71,28,13.2,23.21,1.9,
2001-03-24,28.9,78,35,9.2,21.26,10.5,
2001-03-25,28.1,86,70,11.0,20.64,4.5,
2001-03-26,28.8,79,68,17.1,21.61,0.6,
2001-03-27,27.9,82,47,11.2,20.18,1.8,
2001-03-28,26.6,87,69,16.9,17.94,14.1,
2001-03-29,25.2,90,84,13.7,13.52,22.5,
2001-03-30,25.2,87,72,15.8,17.58,1.6,
2001-03-31,26.6,87,63,12.1,18.9,3.2,
2001-04-01,27.5,86,46,9.5,19.65,7.1,
2001-04-02,27.0,86,92,17.3,15.17,6.6,
2001-04-03,25.3,86,93,17.0,18.07,0.5,
2001-04-04,25.0,85,51,14.8,18.7,0.0,
2001-04-05,26.6,81,57,15.0,17.38,0.4,
2001-04-06,27.9,80,61,14.3,20.4,0.8,
2001-04-07,25.8,86,79,15.3,15.93,0.9,
2001-04-08,25.7,86,98,14.5,16.61,1.4,
2001-04-09,27.2,84,99,13.8,18.1,0.2,
2001-04-10,27.4,81,53,20.3,19.57,1.3,
2001-04-11,26.9,86,41,13.4,16.21,1.8,
2001-04-12,24.5,82,62,16.6,18.22,0.0,
2001-04-13,22.7,82,41,18.4,17.7,0.0,
2001-04-14,24.5,82,40,14.5,20.25,0.0,
2001-04-15,24.9,84,39,14.7,18.59,0.2,
2001-04-16,24.3,82,42,16.7,20.09,0.0,
2001-04-17,24.4,79,29,14.3,21.11,0.0,
2001-04-18,24.9,81,55,10.5,19.19,0.0,
2001-04-19,27.0,71,40,15.3,20.04,0.0,
2001-04-20,27.4,64,2,18.5,20.7,0.0,
2001-04-21,28.7,66,35,11.9,19.57,0.0,
2001-04-22,29.0,71,58,19.1,16.97,1.4,
2001-04-23,29.7,70,44,15.7,18.14,0.0,
2001-04-24,29.5,70,44,15.3,17.94,0.6,
2001-04-25,27.6,81,56,13.9,16.87,0.3,
2001-04-26,28.2,70,35,11.4,19.32,0.0,
2001-04-27,27.8,63,15,9.6,17.36,0.0,
2001-04-28,28.2,63,6,13.0,19.63,0.0,
2001-04-29,28.4,67,13,17.2,19.38,0.0,
2001-04-30,26.2,80,45,17.3,17.75,0.0,
2001-05-01,28.2,71,52,11.0,16.91,0.0,
2001-05-02,27.5,66,21,14.1,15.72,0.0,
2001-05-03,29.0,67,37,12.4,17.34,0.0,
2001-05-04,28.0,71,72,23.1,14.53,2.9,
2001-05-05,19.6,61,30,21.9,19.08,2.8,
2001-05-06,19.9,68,48,16.2,18.23,0.0,
